,Year,Weight,Value,Commodity,Partner,PartnerISO
389,2015,61604,247456,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Wallis and Futuna Isds,WLF
390,2015,16140,81168,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Zambia,ZMB
295,2015,11279814,30894319,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Lithuania,LTU
370,2015,2072796,25617594,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Thailand,THA
344,2015,15151,325919,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Kitts and Nevis,KNA
369,2015,17669,78258,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Tajikistan,TJK
367,2015,41324176,373330217,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Switzerland,CHE
346,2015,181412,934770,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Lucia,LCA
347,2015,199916,1471758,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Pierre and Miquelon,SPM
348,2015,37027,632227,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Vincent and the Grenadines,VCT
349,2015,1975,45083,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",San Marino,SMR
350,2015,1618,6103,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sao Tome and Principe,STP
351,2015,12276,412544,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saudi Arabia,SAU
352,2015,740621,3261295,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Senegal,SEN
353,2015,487077,3215709,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Serbia,SRB
354,2015,439244,2324640,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Seychelles,SYC
355,2015,22056,116725,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sierra Leone,SLE
356,2015,539490,3560348,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",India,IND
357,2015,14336892,346458138,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Singapore,SGP
358,2015,1404392,5958292,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Slovakia,SVK
359,2015,3233275,12256123,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Viet Nam,VNM
360,2015,390322,2081567,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Slovenia,SVN
361,2015,799440,22239982,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",South Africa,ZAF
362,2015,4306,66953,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Zimbabwe,ZWE
363,2015,8381246,105091808,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Spain,ESP
364,2015,22636,188149,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Suriname,SUR
365,2015,20728,72205,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Swaziland,SWZ
366,2015,34160878,168201836,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sweden,SWE
368,2015,17530,60142,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Syria,SYR
294,2015,1661,8554,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Liberia,LBR
343,2015,1881,15853,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Helena,SHN
292,2015,941701,12641045,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Lebanon,LBN
221,2015,813809,4687472,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bulgaria,BGR
222,2015,181345,1211288,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Myanmar,MMR
223,2015,51207,156495,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Burundi,BDI
224,2015,389999,1511179,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belarus,BLR
225,2015,816010,8864788,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cambodia,KHM
226,2015,3341934,13749614,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cameroon,CMR
227,2015,55397109,359726780,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Canada,CAN
228,2015,5018,106527,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cabo Verde,CPV
229,2015,116940,2068285,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cayman Isds,CYM
230,2015,132705,497603,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Central African Rep.,CAF
231,2015,258876,1457102,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sri Lanka,LKA
232,2015,123724,599050,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Chad,TCD
233,2015,529851,3029233,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Chile,CHL
234,2015,164571411,617179961,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",China,CHN
235,2015,887462,5301784,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Colombia,COL
236,2015,2358,22661,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Comoros,COM
237,2015,1597759,10947674,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Congo,COG
238,2015,356594,3902552,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Dem. Rep. of the Congo,COD
239,2015,111323,1188523,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Costa Rica,CRI
240,2015,461309,3789002,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Croatia,HRV
241,2015,89504,270553,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cuba,CUB
219,2015,15231,85536,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belize,BLZ
242,2015,795102,7275171,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cyprus,CYP
218,2015,4743092,39589651,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Brazil,BRA
216,2015,11322,223696,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bolivia (Plurinational State of),BOL
293,2015,7269852,23444237,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Latvia,LVA
196,2015,1454396052,9177486740,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",World,WLD
197,2015,226,6408,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Afghanistan,AFG
198,2015,63373,522237,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Albania,ALB
199,2015,78,693,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Antarctica,ATA
200,2015,1029681,3512768,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Algeria,DZA
201,2015,3597,30541,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",American Samoa,ASM
202,2015,217247,2500824,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Andorra,AND
203,2015,271872,13397138,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Angola,AGO
204,2015,220966,1238343,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Antigua and Barbuda,ATG
205,2015,50875,821076,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Azerbaijan,AZE
206,2015,149414,5227619,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Argentina,ARG
207,2015,14209879,135696098,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Australia,AUS
208,2015,4203548,46715110,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Austria,AUT
209,2015,322535,3829912,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bahamas,BHS
210,2015,209436,1613252,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bahrain,BHR
211,2015,39063,107517,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bangladesh,BGD
212,2015,48922,368250,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Armenia,ARM
213,2015,270041,3078429,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Barbados,BRB
214,2015,141611742,607929044,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belgium,BEL
215,2015,138416,2505598,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bermuda,BMU
217,2015,10080,35632,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bosnia Herzegovina,BIH
243,2015,7980975,30394704,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Czechia,CZE
220,2015,69943,939344,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Br. Virgin Isds,VGB
245,2015,20489482,115410474,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Denmark,DNK
270,2015,230,4489,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guyana,GUY
271,2015,300947,1732114,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Haiti,HTI
272,2015,257,10986,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Holy See (Vatican City State),VAT
273,2015,59908,209489,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Honduras,HND
274,2015,14891188,405803968,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.","China, Hong Kong SAR",HKG
275,2015,319155,2820534,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Hungary,HUN
276,2015,200214,1585137,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Iceland,ISL
277,2015,201238,5910854,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Indonesia,IDN
279,2015,301946,716096,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Iraq,IRQ
280,2015,12817598,54654976,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ireland,IRL
281,2015,1014248,7787905,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Israel,ISR
282,2015,17194162,174869782,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Italy,ITA
283,2015,4657563,17031561,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Côte d'Ivoire,CIV
284,2015,379589,1319891,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Jamaica,JAM
285,2015,62384236,524672566,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Japan,JPN
286,2015,406716,2808756,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Kazakhstan,KAZ
287,2015,114143,1029069,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Jordan,JOR
288,2015,128611,931872,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Kenya,KEN
289,2015,5048454,58759667,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Rep. of Korea,KOR
290,2015,42706,330886,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Kyrgyzstan,KGZ
244,2015,800765,3832653,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Benin,BEN
269,2015,125598,619622,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guinea,GIN
268,2015,62238,608757,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guatemala,GTM
278,2015,1464,45644,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Iran,IRN
291,2015,163405,1728332,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Lao People's Dem. Rep.,LAO
267,2015,18224,86378,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guam,GUM
247,2015,1733467,7471651,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Dominican Rep.,DOM
248,2015,32218,226792,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ecuador,ECU
249,2015,70383,438580,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",El Salvador,SLV
250,2015,91064,2236377,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Equatorial Guinea,GNQ
251,2015,384306,1615624,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ethiopia,ETH
252,2015,3129874,13642933,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Estonia,EST
253,2015,3,1,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Faeroe Isds,FRO
254,2015,86800,383753,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Fiji,FJI
255,2015,8981287,41131625,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Finland,FIN
256,2015,1791981,9522978,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",French Polynesia,PYF
246,2015,8011,26233,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Dominica,DMA
258,2015,2432538,13644882,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Gabon,GAB
257,2015,203253,539072,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Djibouti,DJI
265,2015,1066,90975,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Greenland,GRL
264,2015,787004,11912085,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Greece,GRC
263,2015,25277,415488,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Gibraltar,GIB
266,2015,32308,159007,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Grenada,GRD
261,2015,237497340,807519063,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Germany,DEU
260,2015,551,2962,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Gambia,GMB
259,2015,62789,1883493,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Georgia,GEO
262,2015,477170,5130003,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ghana,GHA
525,2016,29,35112,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Marshall Isds,MHL
518,2016,2260985,20870848,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",New Zealand,NZL
519,2016,10340,148520,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Nicaragua,NIC
520,2016,45970,177498,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Niger,NER
521,2016,998151,20153065,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Nigeria,NGA
517,2016,109128,503749,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Vanuatu,VUT
523,2016,6755431,48512625,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Norway,NOR
524,2016,1368,10349,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",N. Mariana Isds,MNP
526,2016,21483,105938,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Pakistan,PAK
531,2016,1252475,7633545,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Philippines,PHL
528,2016,3140,60343,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Papua New Guinea,PNG
529,2016,145467,2987756,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Paraguay,PRY
530,2016,104009,1603016,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Peru,PER
532,2016,10752293,32671521,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Poland,POL
533,2016,1261304,15515979,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Portugal,PRT
534,2016,17167,38655,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guinea-Bissau,GNB
535,2016,982254,9084073,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Qatar,QAT
536,2016,1204834,8037006,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Romania,ROU
516,2016,3695335,20339973,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",New Caledonia,NCL
527,2016,413668,6856405,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Panama,PAN
515,2016,189,2355,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bonaire,BES
492,2016,250017,1024279,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Madagascar,MDG
513,2016,61286,922298,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Aruba,ABW
537,2016,3120837,33907874,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Russian Federation,RUS
493,2016,99,497,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Malawi,MWI
494,2016,1135072,11489975,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Malaysia,MYS
495,2016,244779,3070053,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Maldives,MDV
496,2016,258788,1504491,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mali,MLI
497,2016,852267,7873785,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Malta,MLT
498,2016,11525,131937,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mauritania,MRT
499,2016,1084042,10589301,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mauritius,MUS
500,2016,3071661,40319194,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mexico,MEX
502,2016,365822,1243229,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mongolia,MNG
503,2016,27491,100914,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Rep. of Moldova,MDA
504,2016,57875,221586,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Montenegro,MNE
505,2016,6566,22555,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Montserrat,MSR
506,2016,1019990,9751522,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Morocco,MAR
507,2016,9344,218212,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mozambique,MOZ
508,2016,60699,449060,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Oman,OMN
509,2016,9640,13727,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Namibia,NAM
510,2016,122336,562635,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Nepal,NPL
511,2016,116424208,379358121,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Netherlands,NLD
512,2016,40589,595415,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Curaçao,CUW
514,2016,180304,2355399,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Maarten,SXM
538,2016,172439,508011,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Rwanda,RWA
586,2016,63618,266270,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Wallis and Futuna Isds,WLF
540,2016,19652,278878,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Kitts and Nevis,KNA
566,2016,20480,88835,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Tajikistan,TJK
567,2016,1856885,22999163,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Thailand,THA
568,2016,1271667,7155934,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Togo,TGO
569,2016,106571,2641604,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Trinidad and Tobago,TTO
570,2016,5776287,102628323,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",United Arab Emirates,ARE
571,2016,44299,830544,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Tunisia,TUN
572,2016,1119608,5653710,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Turkey,TUR
573,2016,5486,25276,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Turkmenistan,TKM
574,2016,115561,1369226,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Turks and Caicos Isds,TCA
575,2016,10098,49806,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Uganda,UGA
576,2016,1355243,6332487,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ukraine,UKR
577,2016,14900,240050,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",TFYR of Macedonia,MKD
578,2016,62675,586711,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Egypt,EGY
579,2016,192731997,1197619627,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",United Kingdom,GBR
580,2016,76539,139318,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",United Rep. of Tanzania,TZA
581,2016,142340939,1544921157,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",USA,USA
582,2016,1039781,5643321,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Burkina Faso,BFA
583,2016,246878,2419946,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Uruguay,URY
584,2016,18792,661516,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Uzbekistan,UZB
585,2016,33513,256098,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Venezuela,VEN
491,2016,741667,30682655,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.","China, Macao SAR",MAC
565,2016,25912,79334,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Syria,SYR
539,2016,517962,6561007,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Barthélemy,BLM
