,Year,Weight,Value,Commodity,Partner,PartnerISO
24,2013,762250,5022354,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Bulgaria,BGR
45,2013,169818,519014,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cuba,CUB
44,2013,214197,2806018,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Croatia,HRV
43,2013,66446,767315,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Costa Rica,CRI
42,2013,385115,3241025,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Dem. Rep. of the Congo,COD
41,2013,1558001,12267753,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Congo,COG
40,2013,377661,1174760,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mayotte,MYT
39,2013,14440,45640,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Comoros,COM
38,2013,470731,4644178,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Colombia,COL
37,2013,124783956,616746290,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",China,CHN
36,2013,147789,1718520,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Chile,CHL
35,2013,120407,697880,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Chad,TCD
34,2013,278837,1389009,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sri Lanka,LKA
33,2013,27985,149037,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Central African Rep.,CAF
32,2013,77972,1624699,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cayman Isds,CYM
31,2013,6899,78722,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cabo Verde,CPV
30,2013,58431421,455116783,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Canada,CAN
29,2013,3966911,19266301,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cameroon,CMR
28,2013,628763,5394674,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Cambodia,KHM
27,2013,857401,2712070,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Belarus,BLR
26,2013,92949,306804,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Burundi,BDI
25,2013,77804,611502,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Myanmar,MMR
47,2013,10308871,45504623,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Czechia,CZE
96,2013,33219,114021,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Liberia,LBR
187,2013,383950,3356685,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Uruguay,URY
98,2013,7372692,52374615,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Luxembourg,LUX
167,2013,42778112,465993452,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Switzerland,CHE
166,2013,31600390,174863245,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sweden,SWE
165,2013,25723,345795,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Suriname,SUR
164,2013,8601,31066,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sudan,SDN
163,2013,7811439,96593401,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Spain,ESP
162,2013,3597,48513,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Zimbabwe,ZWE
161,2013,738867,19245153,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",South Africa,ZAF
160,2013,309424,2051582,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Slovenia,SVN
159,2013,2776418,11559937,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Viet Nam,VNM
168,2013,30734,100998,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Syria,SYR
158,2013,1485828,7244592,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Slovakia,SVK
156,2013,550071,4703231,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",India,IND
155,2013,30480,211838,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sierra Leone,SLE
154,2013,369881,2539153,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Seychelles,SYC
153,2013,562987,2872176,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Serbia,SRB
152,2013,1418594,4057239,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Senegal,SEN
151,2013,9176,304255,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saudi Arabia,SAU
150,2013,4847,23330,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Sao Tome and Principe,STP
149,2013,12850,104428,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",San Marino,SMR
148,2013,29620,551012,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Vincent and the Grenadines,VCT
157,2013,13521024,349676790,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Singapore,SGP
169,2013,169,2839,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Tajikistan,TJK
170,2013,2215572,23067218,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Thailand,THA
171,2013,1299186,8333862,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Togo,TGO
192,2013,14442,68114,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Zambia,ZMB
191,2013,470,10576,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Yemen,YEM
190,2013,58227,251663,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Wallis and Futuna Isds,WLF
189,2013,316023,2891008,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Venezuela,VEN
188,2013,22032,756519,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Uzbekistan,UZB
186,2013,757007,3676601,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Burkina Faso,BFA
185,2013,119762508,1386379524,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",USA,USA
184,2013,41820,172680,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",United Rep. of Tanzania,TZA
183,2013,230676548,1726851237,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",United Kingdom,GBR
182,2013,97841,1049661,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Egypt,EGY
181,2013,10019,149887,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",TFYR of Macedonia,MKD
180,2013,2200624,14037069,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Ukraine,UKR
179,2013,41529,149211,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Uganda,UGA
178,2013,102935,1285613,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Turks and Caicos Isds,TCA
177,2013,7062,31957,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Turkmenistan,TKM
176,2013,1095595,9613056,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Turkey,TUR
175,2013,51070,927301,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Tunisia,TUN
174,2013,4969488,100670909,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",United Arab Emirates,ARE
173,2013,143590,2986667,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Trinidad and Tobago,TTO
172,2013,24000,34523,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Tokelau,TKL
147,2013,213993,1176289,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Pierre and Miquelon,SPM
97,2013,19453871,57706503,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Lithuania,LTU
146,2013,189719,785540,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Lucia,LCA
144,2013,5175,84311,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Kitts and Nevis,KNA
118,2013,50214,812054,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Curaçao,CUW
117,2013,123301750,431546032,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Netherlands,NLD
116,2013,109614,418384,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Nepal,NPL
115,2013,84770,881510,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Oman,OMN
114,2013,27996,102415,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mozambique,MOZ
113,2013,834939,9646937,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Morocco,MAR
112,2013,4950,17092,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Montserrat,MSR
111,2013,47749,783197,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Montenegro,MNE
110,2013,13011,62429,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Rep. of Moldova,MDA
119,2013,23663,542016,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Aruba,ABW
109,2013,600410,2363754,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mongolia,MNG
107,2013,2859009,40904859,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mexico,MEX
106,2013,867997,8248783,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mauritius,MUS
105,2013,11172,155691,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mauritania,MRT
104,2013,981152,7563592,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Malta,MLT
103,2013,187404,1081380,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Mali,MLI
102,2013,287964,3110810,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Maldives,MDV
101,2013,1148824,10482987,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Malaysia,MYS
100,2013,251301,1127143,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Madagascar,MDG
99,2013,485409,32237720,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.","China, Macao SAR",MAC
120,2013,208648,2714500,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Maarten,SXM
121,2013,3772489,24878720,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",New Caledonia,NCL
122,2013,82587,485125,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Vanuatu,VUT
143,2013,387513,5334391,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Saint Barthélemy,BLM
142,2013,62519,166761,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Rwanda,RWA
141,2013,10090486,73274034,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Russian Federation,RUS
140,2013,966241,8529415,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Romania,ROU
139,2013,1208706,13586207,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Qatar,QAT
138,2013,5454,42877,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Timor-Leste,TLS
137,2013,571,4033,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Guinea-Bissau,GNB
136,2013,1030289,19071278,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Portugal,PRT
135,2013,10945015,37789361,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Poland,POL
134,2013,724328,5909912,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Philippines,PHL
133,2013,111498,1719326,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Peru,PER
132,2013,205413,3721556,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Paraguay,PRY
131,2013,55,15,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Papua New Guinea,PNG
130,2013,404195,8839907,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Panama,PAN
129,2013,2,5,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Pakistan,PAK
128,2013,6427386,46667495,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Norway,NOR
126,2013,1757589,34057655,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Nigeria,NGA
125,2013,87422,350713,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Niger,NER
124,2013,12662,192240,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Nicaragua,NIC
123,2013,1877393,17908273,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",New Zealand,NZL
145,2013,6237,61749,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",Anguilla,AIA
0,2013,1520471750,10396068571,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",World,WLD
