Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,392,Japan,JPN,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,150100,,150100,,655208,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,422,Lebanon,LBN,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,17967,,17967,,87919,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,458,Malaysia,MYS,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,24500,,24500,,90550,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,470,Malta,MLT,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,6000,,6000,,22300,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,528,Netherlands,NLD,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,2379465,,2379465,,10075742,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,600,Paraguay,PRY,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,20000,,20000,,20000,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,702,Singapore,SGP,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,20000,,20000,,78810,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,724,Spain,ESP,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,408978,,408978,,2028332,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,752,Sweden,SWE,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,60000,,60000,,204460,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,757,Switzerland,CHE,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,31400,,31400,,109215,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,764,Thailand,THA,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,12000,,12000,,84361,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,804,Ukraine,UKR,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,19022,,19022,,49576,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,826,United Kingdom,GBR,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,464018,,464018,,1873009,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,842,USA,USA,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,21296268,,21296268,,95056312,,,0
H4,2013,2013,2013,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,862,Venezuela,VEN,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,270,,270,,1753,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,29505471,,29505471,,196636597,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,32,Argentina,ARG,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,69801,,69801,,121720,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,36,Australia,AUS,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,1434094,,1434094,,9299845,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,56,Belgium,BEL,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,659862,,659862,,4193049,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,76,Brazil,BRA,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,211650,,211650,,1353295,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,100,Bulgaria,BGR,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,12500,,12500,,102350,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,124,Canada,CAN,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,1629170,,1629170,,10431013,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,152,Chile,CHL,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,95998,,95998,,566049,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,156,China,CHN,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,20000,,20000,,88788,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,170,Colombia,COL,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,15592,,15592,,95094,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,188,Costa Rica,CRI,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,13150,,13150,,87943,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,208,Denmark,DNK,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,84000,,84000,,617350,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,231,Ethiopia,ETH,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,20000,,20000,,103700,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,251,France,FRA,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,2225016,,2225016,,15714600,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,276,Germany,DEU,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,1906000,,1906000,,13024705,,,0
H4,2014,2014,2014,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,344,"China, Hong Kong SAR",HKG,,,,,,,,100850,"Cereals // Buckwheat, millet and canary seeds; other cereals. // -Quinoa (Chenopodium quinoa)",8,Weight in kilograms,,,1500,,1500,,12000,,,0
