Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,792,Turkey,TUR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,69967,,69967,,506977,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,795,Turkmenistan,TKM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,10682,,10682,,109874,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,800,Uganda,UGA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,3508,,3508,,23944,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,804,Ukraine,UKR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,475178,,475178,,2789776,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,807,TFYR of Macedonia,MKD,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,103702,,103702,,349337,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,818,Egypt,EGY,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,553513,,553513,,2729105,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,826,United Kingdom,GBR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,110218948,,110218948,,359394437,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,834,United Rep. of Tanzania,TZA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,22296,,22296,,125114,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,842,USA,USA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,22493499,,22493499,,175512178,,,6
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,854,Burkina Faso,BFA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,236646,,236646,,1277848,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,858,Uruguay,URY,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,19951,,19951,,187675,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,860,Uzbekistan,UZB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,840,,840,,8382,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,862,Venezuela,VEN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,7527,,7527,,33405,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,876,Wallis and Futuna Isds,WLF,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,7260,,7260,,62604,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,894,Zambia,ZMB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,441,,441,,9102,,,0
H4,2015,2015,2015,4,0,2,Export,251,France,FRA,899,"Areas, nes",,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,3224,,3224,,13538,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,670804697,,670804697,,3283661352,,,6
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,8,Albania,ALB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,381,,381,,2456,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,10,Antarctica,ATA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1350,,1350,,9144,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,12,Algeria,DZA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1505105,,1505105,,6231056,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,20,Andorra,AND,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,361441,,361441,,2583961,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,24,Angola,AGO,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,40512,,40512,,186715,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,28,Antigua and Barbuda,ATG,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,574,,574,,3180,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,31,Azerbaijan,AZE,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,100401,,100401,,569023,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,32,Argentina,ARG,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,113126,,113126,,803340,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,36,Australia,AUS,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2159150,,2159150,,23945383,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,40,Austria,AUT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,3937862,,3937862,,19646878,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,44,Bahamas,BHS,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,51,,51,,302,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,48,Bahrain,BHR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,641876,,641876,,3667887,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,51,Armenia,ARM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,30850,,30850,,186004,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,52,Barbados,BRB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2663,,2663,,23738,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,56,Belgium,BEL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,77453629,,77453629,,438205510,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,5,,5,,93,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,70,Bosnia Herzegovina,BIH,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,25021,,25021,,82563,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,76,Brazil,BRA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,905952,,905952,,5893214,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,92,Br. Virgin Isds,VGB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,4859,,4859,,41883,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,96,Brunei Darussalam,BRN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,501,,501,,5257,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,100,Bulgaria,BGR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,688883,,688883,,2746372,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,104,Myanmar,MMR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,14402,,14402,,107159,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,112,Belarus,BLR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,90091,,90091,,578376,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,116,Cambodia,KHM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,73336,,73336,,473254,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,120,Cameroon,CMR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,226007,,226007,,1159641,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,124,Canada,CAN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,3953033,,3953033,,37374181,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,132,Cabo Verde,CPV,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1152,,1152,,4659,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,140,Central African Rep.,CAF,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,26219,,26219,,96398,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,144,Sri Lanka,LKA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,11537,,11537,,91751,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,148,Chad,TCD,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,49611,,49611,,289780,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,152,Chile,CHL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,878275,,878275,,5378728,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,156,China,CHN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,3462015,,3462015,,19795788,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,170,Colombia,COL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,168752,,168752,,770108,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,174,Comoros,COM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,15887,,15887,,89411,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,178,Congo,COG,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,288158,,288158,,1471205,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,180,Dem. Rep. of the Congo,COD,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,29593,,29593,,161514,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,188,Costa Rica,CRI,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,23960,,23960,,185850,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,191,Croatia,HRV,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,424341,,424341,,1536076,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,192,Cuba,CUB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,8808,,8808,,78404,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,196,Cyprus,CYP,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,681700,,681700,,4656049,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,203,Czechia,CZE,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2953276,,2953276,,14362167,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,204,Benin,BEN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,497047,,497047,,2092668,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,208,Denmark,DNK,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,11836181,,11836181,,46245632,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,212,Dominica,DMA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,13177,,13177,,91082,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,214,Dominican Rep.,DOM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,243165,,243165,,1348235,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,218,Ecuador,ECU,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,14474,,14474,,80283,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,222,El Salvador,SLV,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,30652,,30652,,258509,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,226,Equatorial Guinea,GNQ,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,85243,,85243,,410452,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,231,Ethiopia,ETH,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,4048,,4048,,35131,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,233,Estonia,EST,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,65836,,65836,,490909,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,242,Fiji,FJI,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,679,,679,,12991,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,246,Finland,FIN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1904930,,1904930,,10622590,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,258,French Polynesia,PYF,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1210293,,1210293,,8997961,,,6
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,262,Djibouti,DJI,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,135091,,135091,,871547,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,266,Gabon,GAB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,546533,,546533,,2932612,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,268,Georgia,GEO,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,165220,,165220,,841756,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,270,Gambia,GMB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,6120,,6120,,44359,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,276,Germany,DEU,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,139107179,,139107179,,776780106,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,288,Ghana,GHA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,199941,,199941,,876653,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,300,Greece,GRC,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2101931,,2101931,,20761597,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,308,Grenada,GRD,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,6441,,6441,,43730,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,320,Guatemala,GTM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,70795,,70795,,461472,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,324,Guinea,GIN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,27186,,27186,,123752,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,328,Guyana,GUY,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,12012,,12012,,62824,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,332,Haiti,HTI,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,83670,,83670,,493445,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,340,Honduras,HND,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,6539,,6539,,46769,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,344,"China, Hong Kong SAR",HKG,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1200897,,1200897,,7877248,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,348,Hungary,HUN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,709067,,709067,,4277999,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,352,Iceland,ISL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,6569,,6569,,83049,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,360,Indonesia,IDN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,344132,,344132,,1968499,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,364,Iran,IRN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,11,,11,,44,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,368,Iraq,IRQ,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2155837,,2155837,,7458444,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,372,Ireland,IRL,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,7227899,,7227899,,17081059,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,376,Israel,ISR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,740769,,740769,,5519594,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,381,Italy,ITA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,43367641,,43367641,,189214987,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,384,Côte d'Ivoire,CIV,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,813077,,813077,,4432726,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,388,Jamaica,JAM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,128784,,128784,,511972,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,392,Japan,JPN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,10501567,,10501567,,59720790,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,398,Kazakhstan,KAZ,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,377719,,377719,,1800908,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,400,Jordan,JOR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,190811,,190811,,1012157,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,404,Kenya,KEN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,45896,,45896,,257003,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,410,Rep. of Korea,KOR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,4995876,,4995876,,28621708,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,414,Kuwait,KWT,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1505979,,1505979,,9194284,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,418,Lao People's Dem. Rep.,LAO,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,4461,,4461,,31891,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,422,Lebanon,LBN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,3131729,,3131729,,16547141,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,428,Latvia,LVA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,112093,,112093,,588589,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,430,Liberia,LBR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,37687,,37687,,170981,,,6
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,434,Libya,LBY,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1201392,,1201392,,4513228,,,0
H4,2016,2016,2016,4,0,2,Export,251,France,FRA,440,Lithuania,LTU,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,264706,,264706,,1549253,,,0
